transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,is_fraud,is_amount_missing,is_device_id_invalid,is_valid_ip,is_amount_outlier
TXN-CA14B427D008,USR0115,3514.09,2024-01-27 14:03:53,mumbai,ahmedabad,gaming,DEV-AFF78A0F,tablet,card,125276.8,success,238.125.73.222,,1,False,False,True,False
TXN-C19AD4472698,USR0117,13686.0,2024-01-27 22:20:31,bengaluru,ahmedabad,electronics,DEV-174990F6,mobile,unknown,42419.86,failed,62.131.249.221,,0,False,False,True,False
TXN-5EF646CFFFDF,USR0098,8308.8791773544,2024-01-28 04:05:42,hyderabad,delhi,fashion,DEV-15C659C1,desktop,unknown,59036.09,pending,110.58.109.61,,0,False,False,True,False
TXN-FC2E187E181A,USR0117,8554.6568,2024-01-28 04:23:58,delhi,mumbai,electronics,DEV-122366B5,mobile,unknown,19789.29,failed,229.79.206.219,,0,False,False,True,False
TXN-EA0C4EFF0CBC,USR0039,7007.485707067,2024-01-28 05:21:18,bengaluru,chennai,groceries,DEV-4A5CAD41,mobile,wallet,65828.86,success,139.135.180.129,,0,False,False,True,False
TXN-7F9395CD23DD,USR0118,550.3118,2024-01-28 08:11:37,delhi,kolkata,electronics,DEV-6DFC71E6,tablet,card,46718.54,pending,,,0,False,False,False,False
TXN-3A3509777E39,USR0075,6643.0,2024-01-28 09:07:20,kolkata,mumbai,food,DEV-6FC46115,tablet,netbanking,35073.94,failed,174.43.252.134,,0,False,False,True,False
TXN-D01746FDCB32,USR0088,9398.0,2024-01-28 10:48:49,kolkata,delhi,gaming,DEV-51A5768A,mobile,upi,161012.2,pending,242.180.70.176,,0,False,False,True,False
TXN-B6BD407D4AF7,USR0098,9698.21,2024-01-28 19:36:14,mumbai,kolkata,food,DEV-A1E9FE88,desktop,upi,94587.93,success,20.204.134.107,9698.21,0,False,False,True,False
TXN-3779D76C2531,USR0031,9236.36,2024-01-29 01:27:18,hyderabad,delhi,electronics,DEV-C499D094,desktop,card,120416.53,failed,167.117.208.142,,0,False,False,True,False
TXN-0A864295A307,USR0049,1617.0,2024-01-29 01:52:57,hyderabad,mumbai,fashion,DEV-F9FFEEA5,desktop,unknown,105348.09,pending,,,0,False,False,False,False
TXN-2BCA34D9AD39,USR0060,13156.0,2024-01-29 03:51:54,kolkata,ahmedabad,travel,DEV-69577D35,mobile,netbanking,105038.05,success,,,0,False,False,False,False
TXN-6EF68621630D,USR0041,14854.7142,2024-01-29 06:12:05,chennai,kolkata,electronics,DEV-7D0FE501,mobile,card,,pending,228.128.248.84,7864.612,1,False,False,True,False
TXN-BA6C5CCF1435,USR0051,12135.2682,2024-01-29 13:25:59,ahmedabad,hyderabad,groceries,DEV-FFF4ED6F,mobile,unknown,120909.99,success,24.73.107.245,,0,False,False,True,False
TXN-C1BE8A7F4EC9,USR0062,3033.61,2024-01-29 14:03:02,mumbai,mumbai,travel,DEV-E18AFC7D,mobile,unknown,173470.03,success,126.249.205.138,14859.3045346141,0,False,False,True,False
TXN-035D18362BF3,USR0118,1740.9735,2024-01-29 14:20:00,delhi,ahmedabad,food,DEV-E7FE42AE,mobile,netbanking,199525.69,pending,182.209.53.182,,0,False,False,True,False
TXN-3D8C7DE26A95,USR0114,3006.880029126,2024-01-29 21:31:08,mumbai,pune,food,DEV-B71BAD47,tablet,netbanking,167783.67,success,201.46.232.38,,0,False,False,True,False
TXN-F35364A3B586,USR0072,9598.695,2024-01-29 22:03:39,bengaluru,chennai,fashion,DEV-959BB249,tablet,netbanking,93150.27,pending,196.71.86.167,,0,False,False,True,False
TXN-A0BD5B760470,USR0067,,2024-01-30 00:14:14,chennai,jaipur,unknown,DEV-F5AF06DB,mobile,upi,,failed,,,0,True,False,False,False
TXN-43C0EF0DA584,USR0095,14487.0,2024-01-30 00:20:50,pune,kolkata,groceries,DEV-F2D9D2C7,tablet,card,28863.95,success,,,0,False,False,False,False
TXN-E6D595FEFDC4,USR0028,1660.0,2024-01-30 02:27:30,hyderabad,bengaluru,electronics,DEV-E0008D9A,tablet,upi,198320.39,failed,209.33.170.145,,1,False,False,True,False
TXN-C6F6E4426414,USR0067,458.36,2024-01-30 04:07:20,pune,hyderabad,fashion,DEV-0757668D,mobile,unknown,64214.4,failed,240.66.153.218,,1,False,False,True,False
TXN-F1ADAE3DDA8A,USR0004,4957.0,2024-01-30 11:27:40,delhi,delhi,gaming,DEV-6BAAFDB4,mobile,upi,22967.86,success,,,0,False,False,False,False
TXN-7987EA2521F4,USR0005,,2024-01-30 12:38:39,jaipur,hyderabad,travel,DEV-A6E5C907,desktop,netbanking,39442.09,success,28.145.243.3,,0,True,False,True,False
TXN-917B69AF65CD,USR0009,5382.19,2024-01-30 12:40:51,pune,mumbai,fashion,DEV-E62CA518,desktop,wallet,19156.53,success,172.7.185.176,2004.0,0,False,False,True,False
TXN-54F834715F3A,USR0116,6288.9818308737,2024-01-30 13:41:44,kolkata,pune,groceries,DEV-E00ADA2B,mobile,wallet,40444.72,failed,33.60.35.160,,0,False,False,True,False
TXN-CC55D74C7F70,USR0007,5692.0,2024-01-30 13:44:20,bengaluru,delhi,food,DEV-DF0AD6CC,mobile,unknown,197984.57,pending,126.190.116.170,,0,False,False,True,False
TXN-7DEC1FAAB400,USR0058,12894.54,2024-01-30 14:21:48,ahmedabad,ahmedabad,fashion,DEV-A4B4FB69,mobile,card,187881.63,failed,45.247.46.208,,0,False,False,True,False
TXN-30B022DC0A38,USR0085,9769.5843,2024-01-30 14:57:23,mumbai,jaipur,travel,DEV-0AE3828B,mobile,card,33144.58,pending,144.104.57.49,,0,False,False,True,False
TXN-A9A11BA5EBB4,USR0094,11894.77,2024-01-30 15:27:45,mumbai,kolkata,groceries,,desktop,upi,54681.15,success,207.165.125.149,,0,False,True,True,False
TXN-7D26CC3717F3,USR0019,4245.4274,2024-01-30 15:59:07,hyderabad,delhi,gaming,DEV-3EE2E39D,tablet,upi,139687.05,pending,107.7.79.155,,0,False,False,True,False
TXN-BB2EC51DC1CC,USR0094,11724.43,2024-01-30 18:10:02,chennai,bengaluru,groceries,DEV-496D0D23,desktop,netbanking,119271.36,success,24.95.2.208,,1,False,False,True,False
TXN-35110B01616E,USR0103,3065.0,2024-01-30 22:15:00,bengaluru,chennai,unknown,DEV-2EF6C649,tablet,card,26327.48,pending,197.243.58.18,,0,False,False,True,False
TXN-DFDCF0FFB2CF,USR0005,5443.4162,2024-01-30 23:18:31,delhi,ahmedabad,food,,tablet,upi,131570.45,failed,109.131.175.101,,0,False,True,True,False
TXN-2FD27D3BC1E6,USR0111,5732.0,2024-01-31 02:26:09,hyderabad,pune,food,DEV-26BB4B7B,desktop,upi,13108.26,success,101.239.88.132,6056.5196956259,0,False,False,True,False
TXN-C3D64AFF9249,USR0046,8002.0,2024-01-31 04:18:39,chennai,ahmedabad,travel,DEV-475646E1,tablet,netbanking,,failed,,,0,False,False,False,False
TXN-A9394FAA9F08,USR0060,,2024-01-31 04:46:25,jaipur,ahmedabad,electronics,DEV-9CC46FBA,tablet,netbanking,95466.02,pending,48.58.23.184,,0,True,False,True,False
TXN-BD337A5C83A1,USR0064,5037.0,2024-01-31 05:01:25,delhi,hyderabad,food,DEV-F4C94344,desktop,wallet,178443.25,pending,157.114.202.62,,0,False,False,True,False
TXN-767DB8FFD661,USR0112,7177.636308488,2024-01-31 05:46:59,ahmedabad,mumbai,gaming,DEV-F9A8EFB4,tablet,card,,pending,28.58.171.93,,0,False,False,True,False
TXN-2C64F768C499,USR0119,6124.9365,2024-01-31 06:04:33,ahmedabad,jaipur,unknown,DEV-79D939EF,desktop,card,57782.94,pending,128.65.246.189,,0,False,False,True,False
TXN-E27FFBCCE83F,USR0088,1832.0,2024-01-31 06:04:48,mumbai,hyderabad,fashion,DEV-8A149A58,mobile,card,113139.42,failed,135.239.162.82,,0,False,False,True,False
TXN-ADB9E9BC1677,USR0043,8784.1210338016,2024-01-31 06:23:50,ahmedabad,mumbai,food,DEV-FFE752FC,tablet,netbanking,32689.12,failed,37.149.22.220,,0,False,False,True,False
TXN-C7D36D9F8C85,USR0040,11107.13,2024-01-31 06:45:46,bengaluru,kolkata,fashion,DEV-FC432E48,tablet,unknown,115544.68,pending,224.67.249.1,,1,False,False,True,False
TXN-F3F192E169EA,USR0046,5581.0,2024-01-31 08:42:24,pune,ahmedabad,food,DEV-891C87DA,tablet,netbanking,126976.92,failed,24.80.88.22,,0,False,False,True,False
TXN-646D77D9F1E5,USR0076,3581.0,2024-01-31 08:58:11,hyderabad,pune,travel,DEV-ABB10687,tablet,card,,success,71.164.205.39,,0,False,False,True,False
TXN-58F289313610,USR0022,2477.3907962117,2024-01-31 09:28:00,kolkata,mumbai,fashion,DEV-093F400E,mobile,wallet,123626.1,success,215.20.202.42,,0,False,False,True,False
TXN-7858CBB6A541,USR0035,2156.9279,2024-01-31 09:42:52,pune,kolkata,electronics,DEV-103E8E5E,desktop,netbanking,5068.23,success,47.23.156.7,,0,False,False,True,False
TXN-26D73AFE6D5B,USR0015,11041.0,2024-01-31 12:06:45,ahmedabad,pune,unknown,DEV-DDC18E83,desktop,netbanking,73748.5,success,175.139.56.69,,1,False,False,True,False
TXN-DA4E84E398AC,USR0099,10676.25,2024-01-31 12:57:12,pune,bengaluru,gaming,DEV-83889C35,desktop,netbanking,68835.57,failed,135.184.233.242,,0,False,False,True,False
TXN-D13A281517F7,USR0088,3503.94,2024-01-31 15:41:56,chennai,mumbai,electronics,DEV-5E3D475E,mobile,wallet,40699.07,success,246.195.80.236,,0,False,False,True,False
TXN-3EDCDEB67AFA,USR0056,166.0,2024-01-31 18:38:17,ahmedabad,hyderabad,food,DEV-6086F135,tablet,netbanking,104906.85,failed,46.191.53.19,,0,False,False,True,False
TXN-6C21AF7A325B,USR0015,4126.67,2024-02-01 01:32:03,kolkata,pune,gaming,DEV-9551A363,mobile,wallet,118417.04,pending,61.91.198.70,,0,False,False,True,False
TXN-ADB549E524F9,USR0097,9630.0512482404,2024-02-01 01:40:36,mumbai,bengaluru,travel,DEV-9E7FF0F9,tablet,upi,83861.61,success,125.130.252.165,,0,False,False,True,False
TXN-DC7876938FFF,USR0079,14635.1877,2024-02-01 03:59:11,delhi,pune,electronics,DEV-806AE6F3,mobile,unknown,147568.21,pending,230.200.179.218,,0,False,False,True,False
TXN-70DA76AE2D03,USR0104,14353.31,2024-02-01 06:18:06,hyderabad,mumbai,groceries,DEV-1851C01A,tablet,netbanking,169665.11,pending,250.22.209.174,,0,False,False,True,False
TXN-65392A1591B8,USR0034,4402.32,2024-02-01 06:22:09,mumbai,chennai,travel,,tablet,card,22946.01,pending,,,0,False,True,False,False
TXN-692404DFE1A1,USR0015,732.69,2024-02-01 07:09:00,pune,pune,fashion,DEV-722B5B31,tablet,unknown,,pending,96.228.255.16,,0,False,False,True,False
TXN-44AC44ACD7F9,USR0059,,2024-02-01 11:54:28,kolkata,jaipur,travel,,tablet,wallet,101758.04,success,189.163.64.114,,0,True,True,True,False
TXN-59375F0DE7B4,USR0067,12616.2214,2024-02-01 12:27:47,pune,mumbai,travel,DEV-653E3326,desktop,unknown,54818.56,pending,223.2.213.62,,0,False,False,True,False
TXN-5FF26EE409D3,USR0011,7430.0488254157,2024-02-01 21:15:43,kolkata,delhi,unknown,DEV-CFBCF473,desktop,upi,44194.34,pending,77.34.43.215,,0,False,False,True,False
TXN-1237851F7560,USR0010,13813.0,2024-02-01 22:33:45,ahmedabad,bengaluru,food,DEV-8A9277B8,mobile,wallet,140224.61,pending,224.161.169.148,,0,False,False,True,False
TXN-545F6AFD6786,USR0109,10429.06,2024-02-01 23:11:08,kolkata,chennai,groceries,DEV-8A8FD7BD,tablet,upi,142469.4,success,140.32.72.246,,0,False,False,True,False
TXN-4C22B3C3ABF4,USR0005,9878.0,2024-02-01 23:24:39,mumbai,pune,travel,DEV-5940E0E7,tablet,card,168224.06,failed,19.172.47.137,,0,False,False,True,False
TXN-FFD7C9AF5AC6,USR0009,3129.3479,2024-02-01 23:30:29,mumbai,hyderabad,fashion,DEV-3B614E85,tablet,card,2126.1,pending,127.208.81.196,,0,False,False,True,False
TXN-BFB194D9FB36,USR0033,1362.1083,2024-02-02 07:01:15,jaipur,mumbai,unknown,DEV-199160BF,tablet,unknown,157977.44,success,229.121.147.176,,0,False,False,True,False
TXN-10CB9AEAD9EC,USR0083,,2024-02-02 07:45:41,mumbai,bengaluru,electronics,DEV-A0BA9788,tablet,unknown,18357.08,pending,207.76.169.212,,0,True,False,True,False
TXN-DEC5E2405C86,USR0090,12955.0,2024-02-02 08:57:36,jaipur,mumbai,fashion,DEV-1379F43E,mobile,wallet,33932.46,failed,63.205.132.127,,0,False,False,True,False
TXN-94A02E12DAF6,USR0016,8986.2273134844,2024-02-02 09:05:14,jaipur,delhi,travel,DEV-7923190C,tablet,upi,118524.87,failed,48.129.84.36,10429.35,0,False,False,True,False
TXN-D4BC57FA4BE0,USR0044,3115.44,2024-02-02 09:07:52,chennai,jaipur,travel,DEV-EF52579E,tablet,upi,20438.19,failed,115.221.119.239,,0,False,False,True,False
TXN-DB458445D5E5,USR0046,5587.4696,2024-02-02 14:38:27,jaipur,jaipur,groceries,DEV-3EFF1DF3,mobile,unknown,9658.64,pending,171.47.242.167,,0,False,False,True,False
TXN-1CDCB31AF75D,USR0010,11422.1617,2024-02-02 14:55:58,mumbai,ahmedabad,food,DEV-2978C96E,tablet,netbanking,2303.74,pending,127.124.23.179,,0,False,False,True,False
TXN-D939D7001582,USR0037,8314.83,2024-02-02 17:04:29,bengaluru,jaipur,food,DEV-6C9924FF,desktop,upi,177703.36,failed,101.170.147.218,,0,False,False,True,False
TXN-533B4E805129,USR0119,14079.0156387586,2024-02-02 18:33:01,pune,mumbai,unknown,,mobile,netbanking,14378.41,failed,75.119.73.134,,0,False,True,True,False
TXN-0072B67CEC6B,USR0092,6659.3584,2024-02-02 18:43:29,jaipur,jaipur,groceries,DEV-63C929BC,tablet,card,64655.61,failed,232.222.6.6,,0,False,False,True,False
TXN-4A90DDB628B2,USR0111,328.32,2024-02-02 19:03:15,pune,kolkata,electronics,DEV-09F8FA26,mobile,upi,97988.24,pending,46.234.75.109,,0,False,False,True,False
TXN-B93C39404B89,USR0038,9406.0,2024-02-02 23:33:28,delhi,mumbai,electronics,DEV-FE6C89AF,mobile,upi,174943.11,pending,105.141.103.164,,0,False,False,True,False
TXN-5BCE3D67C25B,USR0100,7026.0,2024-02-02 23:58:11,jaipur,bengaluru,groceries,DEV-3334D32F,mobile,netbanking,27128.71,success,,,1,False,False,False,False
TXN-7C9570602F37,USR0054,,2024-02-03 00:05:14,mumbai,delhi,gaming,DEV-94B93399,mobile,upi,182175.49,success,,,0,True,False,False,False
TXN-47B0B875EFF8,USR0091,1602.0,2024-02-03 00:51:54,mumbai,jaipur,fashion,DEV-14AECE4E,desktop,unknown,134212.15,success,154.180.156.27,,0,False,False,True,False
TXN-FA23EB937246,USR0105,5329.2014,2024-02-03 08:50:50,kolkata,hyderabad,electronics,DEV-D02B21C0,desktop,card,157487.01,pending,234.91.218.133,,0,False,False,True,False
TXN-7B37F01C31A8,USR0107,14092.52,2024-02-03 09:07:32,ahmedabad,delhi,unknown,DEV-41F96577,tablet,card,75415.24,failed,189.105.102.50,,0,False,False,True,False
TXN-D0BD40E94BF6,USR0036,8518.0,2024-02-03 09:52:40,kolkata,jaipur,unknown,DEV-69968E18,desktop,card,12764.49,pending,167.58.247.154,,0,False,False,True,False
TXN-3DF4D9D7CB2B,USR0110,14556.73,2024-02-03 09:53:59,jaipur,ahmedabad,travel,DEV-5EFA882A,desktop,upi,63772.21,pending,141.167.78.69,,1,False,False,True,False
TXN-E682AD651296,USR0005,9283.1,2024-02-03 10:33:44,kolkata,bengaluru,electronics,DEV-940C6093,mobile,card,163591.43,failed,38.253.214.193,,0,False,False,True,False
TXN-96702D71163E,USR0069,14287.4981,2024-02-03 10:51:31,mumbai,hyderabad,groceries,DEV-97D9A30F,desktop,unknown,143878.45,failed,,,0,False,False,False,False
TXN-B64F0B3A9F93,USR0003,5765.0,2024-02-03 11:03:29,delhi,chennai,travel,DEV-2ACEC883,tablet,card,3733.82,success,161.15.27.218,9687.0,0,False,False,True,False
TXN-B93137438FF3,USR0001,6970.7905712087,2024-02-03 13:36:56,mumbai,jaipur,fashion,DEV-A0E8A378,desktop,wallet,114709.66,failed,13.47.185.99,,0,False,False,True,False
TXN-1E8E080BC0E3,USR0019,9334.06,2024-02-03 15:09:00,ahmedabad,delhi,food,,tablet,unknown,78316.54,success,132.11.244.39,,0,False,True,True,False
TXN-D51BAD5A969F,USR0091,1345.0,2024-02-03 15:52:46,delhi,jaipur,food,DEV-49EB9882,mobile,netbanking,190225.33,failed,23.44.122.216,,0,False,False,True,False
TXN-5021FFDBB3D6,USR0100,9395.19,2024-02-03 16:40:09,pune,pune,gaming,DEV-00A05B6E,tablet,unknown,47980.73,failed,233.230.42.234,,0,False,False,True,False
TXN-8B23CD640C3C,USR0056,968.8328457929,2024-02-03 17:34:08,hyderabad,pune,gaming,DEV-A0EF3ABE,desktop,unknown,79022.16,failed,246.15.251.244,,1,False,False,True,False
TXN-15E20DAB3E1A,USR0095,12608.07,2024-02-03 17:56:46,hyderabad,hyderabad,food,DEV-DA940C2C,tablet,upi,105113.36,pending,162.215.219.81,,0,False,False,True,False
TXN-4348A4E3294B,USR0015,1322.0,2024-02-03 18:55:25,jaipur,ahmedabad,travel,DEV-A876E8AC,tablet,unknown,169904.49,failed,177.182.19.156,,0,False,False,True,False
TXN-4EEDC40C7315,USR0044,9921.0,2024-02-03 19:18:34,chennai,kolkata,electronics,DEV-4F2CDDD9,mobile,netbanking,176257.18,success,220.81.63.193,,1,False,False,True,False
TXN-7A08CD111926,USR0001,8692.3348,2024-02-03 19:20:00,ahmedabad,kolkata,food,DEV-491D3023,desktop,netbanking,58852.8,failed,203.95.59.111,,0,False,False,True,False
TXN-66D410A9688D,USR0010,11156.0,2024-02-03 20:07:09,pune,kolkata,gaming,DEV-BE8F90F0,tablet,unknown,79838.92,failed,85.133.250.14,14916.0,0,False,False,True,False
TXN-82AA727C98B6,USR0021,,2024-02-03 23:04:10,mumbai,delhi,gaming,DEV-4BC1B771,tablet,card,183765.6,pending,249.17.89.170,,0,True,False,True,False
TXN-1E08CB54F9B9,USR0058,8607.3495859043,2024-02-04 01:28:15,bengaluru,chennai,unknown,DEV-6D3E7DD6,tablet,wallet,144295.47,failed,200.202.198.108,,0,False,False,True,False
TXN-592402D21655,USR0105,,2024-02-04 02:16:42,mumbai,mumbai,food,DEV-A9B04A4D,mobile,unknown,26571.86,pending,155.219.193.137,,0,True,False,True,False
TXN-A0667A75AA9A,USR0011,11274.44,2024-02-04 02:22:33,kolkata,pune,fashion,DEV-218E11EF,desktop,upi,105559.01,failed,12.36.28.171,,0,False,False,True,False
TXN-5AB110B0255C,USR0069,,2024-02-04 10:27:48,kolkata,chennai,electronics,,desktop,netbanking,30472.05,success,199.202.242.169,,1,True,True,True,False
TXN-9310B37C35A7,USR0094,1826.72,2024-02-04 11:09:47,bengaluru,chennai,food,DEV-B2837C7B,tablet,unknown,175102.16,pending,247.139.174.251,,0,False,False,True,False
TXN-DE7A4B0FCAD7,USR0016,1801.6116,2024-02-04 11:47:10,pune,ahmedabad,groceries,DEV-1063A313,desktop,unknown,41101.31,pending,79.233.197.146,9843.0,0,False,False,True,False
TXN-7B64ADDC08EB,USR0043,8775.6630643689,2024-02-04 11:54:24,hyderabad,ahmedabad,groceries,DEV-67788790,desktop,netbanking,67796.22,success,59.175.97.199,,0,False,False,True,False
TXN-4F2EEFECB555,USR0063,3969.5517,2024-02-04 13:12:41,chennai,chennai,food,DEV-4E141A6D,tablet,wallet,171314.62,success,108.169.161.139,,0,False,False,True,False
TXN-DCF5FB216E48,USR0094,14627.0,2024-02-04 14:24:03,kolkata,bengaluru,groceries,DEV-D0C8EB9A,tablet,card,19916.76,success,20.201.217.81,,1,False,False,True,False
TXN-24738FC1954D,USR0094,,2024-02-04 20:52:38,kolkata,chennai,electronics,DEV-65554103,desktop,unknown,35325.62,success,88.38.189.217,,1,True,False,True,False
TXN-8A9D81737AF6,USR0115,12279.0,2024-02-04 21:41:04,bengaluru,hyderabad,gaming,DEV-DD84780F,mobile,netbanking,159154.79,failed,147.102.239.255,,1,False,False,True,False
TXN-6DC340E72C7B,USR0001,10668.0,2024-02-04 22:12:49,jaipur,mumbai,fashion,DEV-9F0980AF,desktop,netbanking,73869.74,failed,64.127.246.227,,0,False,False,True,False
TXN-6DE7A916D98C,USR0052,,2024-02-05 01:04:02,bengaluru,pune,electronics,DEV-A6DE4A7D,desktop,netbanking,113440.78,pending,67.242.229.171,,0,True,False,True,False
TXN-C7E3CD5F3986,USR0037,5053.21,2024-02-05 03:18:28,chennai,pune,unknown,DEV-7B5E6474,desktop,upi,97398.62,pending,115.166.216.73,,1,False,False,True,False
TXN-1A220F89D0D2,USR0095,12603.16,2024-02-05 03:34:29,jaipur,ahmedabad,fashion,,desktop,netbanking,72519.83,success,106.12.40.238,,0,False,True,True,False
TXN-3F10CC7FBF63,USR0032,,2024-02-05 04:24:45,chennai,hyderabad,food,DEV-42FC8B5A,mobile,netbanking,10422.23,success,31.94.30.67,,0,True,False,True,False
TXN-3BDE57D32B5B,USR0117,6926.0,2024-02-05 04:51:46,chennai,delhi,groceries,DEV-800611E9,tablet,card,165945.92,failed,55.74.165.83,,0,False,False,True,False
TXN-EBC3751B6BF3,USR0030,9696.99,2024-02-05 05:23:37,bengaluru,bengaluru,gaming,DEV-DCE36609,tablet,upi,145698.26,failed,162.83.174.36,,0,False,False,True,False
TXN-165F8187FF59,USR0073,8377.0,2024-02-05 06:25:46,bengaluru,jaipur,food,DEV-B01FD3E8,tablet,card,109133.02,success,173.71.253.155,,0,False,False,True,False
TXN-281A3FAE8057,USR0077,,2024-02-05 07:54:05,jaipur,bengaluru,food,DEV-7CEE89E8,desktop,upi,191029.91,success,59.109.86.32,,1,True,False,True,False
TXN-46527A6D2B57,USR0061,,2024-02-05 10:12:53,bengaluru,ahmedabad,travel,DEV-E2182F8B,desktop,netbanking,157877.13,success,238.20.209.101,,0,True,False,True,False
TXN-3279FDEF6A23,USR0090,12112.0,2024-02-05 10:21:40,mumbai,jaipur,electronics,DEV-DD5C849B,mobile,upi,143284.25,failed,95.39.210.82,,0,False,False,True,False
TXN-54D4F2D18BE5,USR0114,3389.54,2024-02-05 11:13:03,pune,jaipur,groceries,DEV-C77131BB,mobile,card,190410.6,success,178.26.183.234,,1,False,False,True,False
TXN-BFB10656DB80,USR0101,12989.0,2024-02-05 12:58:51,pune,kolkata,food,DEV-930B78DC,desktop,upi,191826.62,failed,195.239.23.41,,0,False,False,True,False
TXN-7724A24CF2FC,USR0012,4975.49,2024-02-05 13:22:54,ahmedabad,delhi,fashion,DEV-ABB28DBA,desktop,upi,86081.52,success,247.162.232.155,,0,False,False,True,False
TXN-ABF7E1B3B189,USR0036,562.2083,2024-02-05 14:51:04,ahmedabad,pune,unknown,,mobile,card,180152.78,failed,148.106.55.210,,0,False,True,True,False
TXN-5A7605A3A194,USR0099,10324.1605713375,2024-02-05 15:07:58,delhi,bengaluru,electronics,DEV-F6CBCAB8,desktop,unknown,29891.21,success,234.232.181.233,,0,False,False,True,False
TXN-45986BB75094,USR0007,6366.2602887659,2024-02-05 18:18:33,pune,chennai,electronics,DEV-1A79415D,tablet,unknown,31993.81,pending,120.113.95.216,,0,False,False,True,False
TXN-D8A8CAF7D3B8,USR0061,5363.4994,2024-02-05 20:31:42,jaipur,hyderabad,gaming,DEV-5867E07C,mobile,unknown,36404.93,success,231.65.74.95,,1,False,False,True,False
TXN-CD74B50D463B,USR0076,4358.0,2024-02-05 20:46:34,ahmedabad,mumbai,electronics,DEV-92D1DD62,mobile,upi,91943.87,pending,221.154.20.86,,0,False,False,True,False
TXN-D6A141A143CE,USR0014,11005.48,2024-02-05 21:34:02,kolkata,kolkata,unknown,DEV-051EE316,desktop,unknown,11067.82,failed,27.154.11.69,,0,False,False,True,False
TXN-D6C1C5C85B19,USR0011,5404.38,2024-02-05 23:08:56,jaipur,pune,food,DEV-FA146F0C,tablet,unknown,163231.7,failed,134.157.186.57,,1,False,False,True,False
TXN-49DF674B0C9D,USR0001,14382.7124477743,2024-02-06 00:11:07,delhi,kolkata,travel,DEV-EFE37F26,desktop,wallet,53498.09,success,149.135.225.129,,0,False,False,True,False
TXN-FF765A92BEB0,USR0011,13218.2851,2024-02-06 00:41:06,delhi,jaipur,unknown,DEV-02E3C438,mobile,card,185446.0,pending,203.208.163.160,,0,False,False,True,False
TXN-041F02D8BFFE,USR0017,1380.0949,2024-02-06 02:18:03,kolkata,bengaluru,groceries,DEV-17C28EF3,mobile,unknown,189234.0,success,248.10.184.169,,0,False,False,True,False
TXN-E52F0ACDAEB2,USR0057,6563.2878,2024-02-06 07:12:32,chennai,chennai,unknown,DEV-29669A2E,mobile,wallet,179818.17,success,180.156.123.194,,0,False,False,True,False
TXN-7E9242C85DAB,USR0094,2455.0,2024-02-06 07:37:07,hyderabad,jaipur,travel,DEV-1BC643DE,desktop,netbanking,189271.91,failed,78.197.57.99,,0,False,False,True,False
TXN-EB8C3B20C84B,USR0044,756.0,2024-02-06 08:24:21,bengaluru,pune,travel,DEV-7E1932D3,desktop,unknown,21996.9,pending,249.176.36.241,,0,False,False,True,False
TXN-D19FD5489C6E,USR0048,6373.9734260179,2024-02-06 12:57:29,bengaluru,hyderabad,electronics,DEV-20AB2957,desktop,card,172362.77,pending,31.123.1.32,,0,False,False,True,False
TXN-F79E8AFC974A,USR0077,14284.7952682598,2024-02-06 17:12:45,delhi,ahmedabad,gaming,DEV-D2302E46,mobile,netbanking,134596.73,failed,217.113.105.11,,0,False,False,True,False
TXN-26D22568D15B,USR0021,12283.6964,2024-02-06 18:00:43,bengaluru,chennai,fashion,DEV-477AF361,desktop,wallet,108264.3,success,66.138.9.112,,0,False,False,True,False
TXN-2E0B55128428,USR0057,7592.5393768904,2024-02-06 18:57:58,delhi,chennai,gaming,DEV-8B13121E,tablet,netbanking,,failed,156.67.184.235,1055.6057452565,0,False,False,True,False
TXN-A61BAE5E4FA1,USR0035,1648.03,2024-02-06 19:16:01,bengaluru,chennai,gaming,DEV-AB1679FE,desktop,wallet,34878.64,success,60.59.238.245,,0,False,False,True,False
TXN-AD2C311ED5FC,USR0113,10220.06,2024-02-06 20:34:25,kolkata,bengaluru,travel,DEV-952F281F,tablet,netbanking,135206.64,pending,194.69.14.132,,0,False,False,True,False
TXN-4B0E5BE6B17C,USR0028,374.0269,2024-02-06 21:09:03,hyderabad,hyderabad,food,DEV-F1305AE0,mobile,unknown,,failed,110.245.248.247,,0,False,False,True,False
TXN-322378383EFD,USR0106,13040.3357928169,2024-02-06 22:25:16,kolkata,bengaluru,fashion,DEV-B161403C,tablet,unknown,49810.45,pending,238.235.202.145,,0,False,False,True,False
TXN-59EB03F41D48,USR0012,2733.3518,2024-02-06 22:33:26,kolkata,pune,fashion,DEV-61C709A7,tablet,wallet,874.83,success,191.232.182.123,10049.9479113284,1,False,False,True,False
TXN-4F9C51DA2A7D,USR0057,1370.0,2024-02-07 02:25:41,kolkata,pune,gaming,DEV-C8ED2FB7,desktop,netbanking,197027.12,pending,150.5.107.228,,0,False,False,True,False
TXN-17BBB48744E4,USR0088,993.28,2024-02-07 08:38:42,ahmedabad,delhi,groceries,DEV-1A677EE8,desktop,card,30443.3,failed,25.149.175.176,13826.13,0,False,False,True,False
