transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,is_amount_missing,is_device_id_invalid,is_valid_ip,is_amount_outlier
TXN-E3159CB4DA92,USR1321,991.57,2024-01-01 03:05:23.000000,chennai,lucknow,clothing,DEV-C0B371B7,atm,card,364.39,success,192.238.55.141,,False,False,True,False
TXN-1DB823B0C8F4,USR0955,3168.09,2024-01-01 03:32:39.000000,bengaluru,lucknow,travel,DEV-E345FBD8,atm,card,103449.59,failed,24.240.111.244,,False,False,True,False
TXN-5F2CB2E10644,USR1877,914.51,2024-01-01 03:32:54.000000,hyderabad,kolkata,utilities,DEV-316891A5,web,netbanking,134066.71,pending,195.221.179.9,,False,False,True,False
TXN-301A58ADD8E2,USR2603,6131.48,2024-01-01 03:35:56.000000,lucknow,lucknow,utilities,DEV-ADD261A6,web,netbanking,84450.28,success,43.47.78.228,6131.48,False,False,True,False
TXN-3983BA2673DB,USR0729,859.51,2024-01-01 03:37:00.000000,kolkata,kolkata,tr,DEV-5CB7A9AD,atm,card,92362.33,success,192.227.219.146,,False,False,True,False
TXN-B6D7ADAC71F4,USR1628,191479.43,2024-01-01 03:39:18.000000,jaipur,jaipur,utilities,DEV-75D4583D,atm,upi,109448.29,success,192.40.41.160,,False,False,True,False
TXN-5A8163FAAFF4,USR1432,7067.03,2024-01-01 03:46:03.000000,pune,pune,food dining,DEV-6D048AA5,atm,wallet,81000.56,success,300.400.500.600,,False,False,False,False
TXN-6E0218A61F8D,USR0985,2442.18,2024-01-01 03:46:33.000000,pune,pune,fuel,DEV-DEAA55ED,atm,wallet,0.0,success,192.49.178.46,,False,False,True,False
TXN-CC674A7BE412,USR0694,1120.93,2024-01-01 03:55:29.000000,chennai,hyderabad,fuel,DEV-AD2DB1E2,web,unknown,67016.26,success,192.184.153.91,,False,False,True,False
TXN-CAF602185C9E,USR1687,1095.05,2024-01-01 04:09:02.000000,delhi,delhi,healthcare,DEV-F86E9813,web,netbanking,106192.76,success,192.98.65.145,,False,False,True,False
TXN-372B1134D224,USR2062,12280.76,2024-01-01 04:16:05.000000,mumbai,mumbai,utilities,DEV-EFD81F9E,atm,upi,27142.28,success,66.224.66.64,,False,False,True,False
TXN-2378DC8BA06D,USR0610,1164.69,2024-01-01 04:20:52.000000,mumbai,mumbai,grocery,DEV-EE0AA2E6,atm,upi,0.0,success,52.49.241.140,,False,False,True,False
TXN-8432D3A4A54C,USR2356,5158.84,2024-01-01 04:22:54.000000,bengaluru,bengaluru,gr,DEV-FE131592,atm,upi,122285.34,success,220.67.84.244,,False,False,True,False
TXN-21C3ED48E796,USR0832,148.94,2024-01-01 04:29:03.000000,chennai,jaipur,electronics,DEV-906FA65B,mobile,unknown,148.53,success,192.67.118.111,,False,False,True,True
TXN-03530ECE5A1E,USR0525,593.07,2024-01-01 04:38:11.000000,jaipur,jaipur,electronics,DEV-7472539A,atm,upi,474.26,failed,24.237.11.232,,False,False,True,False
TXN-46480D2FA9CA,USR0525,1280.41,2024-01-01 04:38:22.023689,delhi,delhi,grocery,DEV-7472539A,mobile,wallet,474.26,failed,43.137.235.46,,False,False,True,False
TXN-759147C55AE2,USR2199,361.06,2024-01-01 04:42:41.000000,jaipur,jaipur,clothing,DEV-...,mobile,upi,120706.22,success,24.100.60.237,,False,True,True,False
TXN-704B6F5DA0AB,USR0280,4718.05,2024-01-01 04:55:40.000000,jaipur,jaipur,grocery,DEV-064BC1C1,atm,wallet,0.0,success,112.42.166.103,,False,False,True,False
TXN-F8F1548F759D,USR0786,43058.76,2024-01-01 05:15:30.000000,jaipur,jaipur,clothing,DEV-B5D62C85,web,upi,0.0,success,195.168.178.65,,False,False,True,True
TXN-4C91029EB4C5,USR1898,11411.41,2024-01-01 05:29:16.000000,jaipur,hyderabad,education,DEV-8CE5169C,atm,unknown,0.0,success,167.74.85.39,,False,False,True,False
TXN-6214E34D7166,USR1572,4372.17,2024-01-01 05:32:40.000000,pune,pune,education,DEV-F11D322B,web,wallet,81284.74,success,112.68.18.161,,False,False,True,False
TXN-EC4ED21E7BE6,USR2293,839.23,2024-01-01 05:46:11.000000,mumbai,jaipur,education,DEV-6A793626,mobile,upi,93578.97,success,192.168.1,,False,False,False,False
TXN-0DFF48B674E1,USR0243,1467.2,2024-01-01 05:47:08.000000,jaipur,jaipur,food dining,DEV-E792AF00,web,card,0.0,success,,,False,False,False,False
TXN-C8D34F95F9A4,USR1472,663.2,2024-01-01 06:21:58.000000,kolkata,kolkata,food dining,DEV-1F8396DC,web,upi,0.0,success,103.165.205.190,,False,False,True,False
TXN-98DB7F6B9990,USR0566,203.9,2024-01-01 06:22:35.000000,mumbai,jaipur,grocery,DEV-DF868080,web,netbanking,5813.06,success,24.17.188.148,,False,False,True,False
TXN-A619584B94B0,USR2142,3280.69,2024-01-01 06:31:10.000000,lucknow,lucknow,entertainment,DEV-E64B2FA5,atm,card,123152.18,failed,24.175.255.238,3280.69,False,False,True,False
TXN-8385429097A5,USR2231,14731.97,2024-01-01 06:31:13.000000,ahmedabad,ahmedabad,fuel,DEV-FEC34A0D,web,upi,105184.49,success,192.168..1,,False,False,False,False
TXN-2228696D5D95,USR0551,2617.62,2024-01-01 06:44:40.000000,mumbai,mumbai,food dining,DEV-511B863C,atm,upi,0.0,failed,192.224.119.89,,False,False,True,False
TXN-E62C7CBEDCE9,USR0345,3577.19,2024-01-01 07:00:24.000000,delhi,delhi,fuel,DEV-D27788B6,mobile,wallet,144152.41,success,,,False,False,False,False
TXN-313234E976EB,USR1143,920.58,2024-01-01 07:16:55.000000,hyderabad,kolkata,entertainment,DEV-CFF37319,web,card,65.32,success,24.162.88.135,,False,False,True,False
TXN-DFCBA4EB5902,USR0712,10091.33,2024-01-01 07:27:02.000000,ahmedabad,ahmedabad,clothing,DEV-2BF01A88,web,card,1651.19,success,103.80.x.74,,False,False,False,False
TXN-04363D39B3D7,USR2734,1178.79,2024-01-01 08:21:33.000000,bengaluru,bengaluru,fuel,DEV-3AEBDE41,atm,card,61.19,success,192.207.253.164,,False,False,True,False
TXN-1FDBC529FC85,USR2402,1015.39,2024-01-01 08:24:36.000000,delhi,delhi,travel,DEV-E3F0E88A,atm,card,0.0,success,24.210.111.17,,False,False,True,False
TXN-808D0D372653,USR1682,4499.8,2024-01-01 08:30:59.000000,mumbai,mumbai,healthcare,DEV-1346B7A1,atm,card,241.17,success,112.92.182.50,,False,False,True,False
TXN-96778C64178A,USR0138,3271.32,2024-01-01 08:37:49.000000,delhi,mumbai,grocery,DEV-2F1BF70E,atm,upi,0.0,success,24.168.160.154,,False,False,True,False
TXN-7AFA34EC5CC7,USR1151,299.26,2024-01-01 09:01:59.000000,mumbai,mumbai,education,DEV-BF5BB7C2,mobile,netbanking,148199.15,pending,167.246.45.195,,False,False,True,False
TXN-BD8171617342,USR2202,131134.79,2024-01-01 09:05:11.000000,jaipur,jaipur,electronics,DEV-EC1CE87F,atm,card,0.0,success,192.245.35.20,,False,False,True,True
TXN-1B188AF67E81,USR2183,127.78,2024-01-01 09:10:05.000000,chennai,chennai,utilities,DEV-0C5E36D2,mobile,card,43040.16,success,24.47.247.185,,False,False,True,False
TXN-59ACD0F32394,USR2380,3256.76,2024-01-01 09:16:16.000000,chennai,chennai,travel,DEV-F6199B74,web,upi,0.0,success,,,False,False,False,False
TXN-7226193CA6D8,USR0535,1487.31,2024-01-01 09:23:45.000000,chennai,chennai,entertainment,DEV-89536BAA,web,card,446.38,success,167.47.121.188,,False,False,True,False
TXN-3A1D48D9DA37,USR1281,2211.6,2024-01-01 09:37:36.000000,bengaluru,jaipur,clothing,DEV-4AF70D32,web,card,77231.57,success,192.117.135.83,,False,False,True,False
TXN-6B0B52AAD342,USR0399,5094.0,2024-01-01 09:40:34.000000,mumbai,mumbai,food dining,DEV-FC8EBF40,web,netbanking,213.71,success,192.50.214.99,,False,False,True,False
TXN-1B4F7589D512,USR1926,7177.09,2024-01-01 09:57:49.000000,lucknow,lucknow,electronics,DEV-BA561463,mobile,wallet,595.31,success,167.51.113.208,,False,False,True,False
TXN-92568791C2C8,USR1401,12364.86,2024-01-01 10:26:26.000000,mumbai,mumbai,utilities,DEV-430B5839,mobile,netbanking,5363.25,success,136.119.150.206,,False,False,True,False
TXN-37998B3631D7,USR1766,2807.36,2024-01-01 10:28:26.000000,kolkata,kolkata,entertainment,DEV-E3FA6A53,mobile,wallet,0.0,success,192.205.151.247,,False,False,True,False
TXN-668B6F1269A6,USR1976,13223.65,2024-01-01 10:37:02.000000,hyderabad,jaipur,utilities,DEV-1953EFD2,web,unknown,131238.77,success,192.7.161.86,,False,False,True,False
TXN-5ABA39207365,USR1149,5371.27,2024-01-01 10:57:48.000000,delhi,jaipur,clothing,DEV-D90C958D,mobile,wallet,112285.19,success,136.163.82.73,,False,False,True,False
TXN-0C3A223537FE,USR1910,9213.64,2024-01-01 11:13:02.000000,lucknow,chennai,fuel,DEV-27DA4FC6,web,card,66253.11,success,52.12.197.124,,False,False,True,False
TXN-4524A1C94EC5,USR0618,2818.56,2024-01-01 11:24:33.000000,pune,pune,clothing,DEV-DC0BDB75,mobile,upi,75511.67,success,220.120.91.228,,False,False,True,False
TXN-AC0C0BD4BDC9,USR1483,1504.74,2024-01-01 11:26:50.000000,mumbai,mumbai,clothing,DEV-635DE520,mobile,upi,24420.8,pending,24.105.242.129,,False,False,True,False
TXN-D24496EFAABC,USR2523,2634.65,2024-01-01 11:36:59.000000,delhi,jaipur,electronics,DEV-F7D75BB1,atm,card,0.0,success,66.9.1.125,,False,False,True,False
TXN-96C71069AA0B,USR2227,524.12,2024-01-01 12:06:48.000000,hyderabad,hyderabad,food dining,DEV-C8B62FC0,atm,card,120633.29,success,43.6.182.198,,False,False,True,False
TXN-E8F9E5877177,USR2184,404.25,2024-01-01 12:28:44.000000,pune,pune,grocery,DEV-38E39BAA,mobile,wallet,7212.04,success,167.68.162.232,,False,False,True,False
TXN-020E3536DFC0,USR1206,2655.66,2024-01-01 12:31:32.000000,chennai,chennai,food dining,DEV-B67DD0DE,atm,wallet,108306.55,success,24.154.205.82,,False,False,True,False
TXN-E44886CAFB50,USR2648,4102.53,2024-01-01 12:37:18.000000,mumbai,mumbai,fuel,DEV-F9EE1E01,mobile,upi,126018.94,success,43.49.73.143,,False,False,True,False
TXN-120C62942FF9,USR1270,9425.64,2024-01-01 12:42:59.000000,hyderabad,hyderabad,healthcare,DEV-43B1BE77,mobile,wallet,85803.55,success,45.168.254.140,,False,False,True,False
TXN-164F275886F1,USR1373,2737.49,2024-01-01 12:57:50.000000,chennai,chennai,utilities,DEV-8F13B03F,web,upi,129415.36,success,167.181.213.104,,False,False,True,False
TXN-9F2734DE7709,USR1667,4158.99,2024-01-01 13:06:19.000000,delhi,delhi,healthcare,DEV-AB4324FF,web,netbanking,95956.37,success,192.219.181.233,4158.99,False,False,True,False
TXN-D14FB51055E7,USR2609,30268.01,2024-01-01 13:19:20.000000,jaipur,jaipur,enter,DEV-CC150AD2,atm,card,119796.22,success,192.37.191.232,,False,False,True,True
TXN-8728B413B5FE,USR2341,1491.37,2024-01-01 13:20:33.000000,hyderabad,hyderabad,healthcare,DEV-E85FFDC9,mobile,wallet,1969.73,failed,,,False,False,False,False
TXN-4F978406F95E,USR0756,4018.95,2024-01-01 13:20:36.000000,pune,bengaluru,healthcare,DEV-5D33F05A,mobile,wallet,182313.61,success,220.233.244.54,,False,False,True,False
TXN-916339F4CA8D,USR1452,2581.51,2024-01-01 13:41:27.000000,pune,pune,fuel,DEV-86CC2767,mobile,card,126672.25,success,24.71.162.165,,False,False,True,False
TXN-FB83095DDED9,USR0744,4045.29,2024-01-01 14:22:12.000000,delhi,delhi,electronics,DEV-4E780C4F,web,upi,1577.66,success,192.228.193.178,,False,False,True,False
TXN-F64B37FEAAB4,USR0612,2314.61,2024-01-01 14:59:57.000000,jaipur,jaipur,fuel,DEV-6E0FBC21,web,upi,96095.83,failed,103.220.80.111,,False,False,True,False
TXN-CD371C25AD1D,USR2078,33922.24,2024-01-01 15:00:03.000000,pune,pune,travel,DEV-B1AE4AEE,mobile,card,125351.68,success,24.61.126.233,,False,False,True,False
TXN-3A50B43A07E4,USR2723,2974.8,2024-01-01 15:02:53.000000,lucknow,lucknow,education,DEV-5D4163B8,atm,wallet,0.0,success,24.36.75.129,,False,False,True,False
TXN-AFFDB589E60A,USR1153,7993.87,2024-01-01 15:55:18.000000,mumbai,mumbai,grocery,DEV-955DAC9F,web,netbanking,1732.15,success,192.251.249.204,,False,False,True,False
TXN-909A3C2C1170,USR1853,170.79,2024-01-01 15:58:34.000000,ahmedabad,jaipur,grocery,DEV-28F14B13,atm,wallet,44129.01,success,192.203.154.169,,False,False,True,False
TXN-DCE95205911E,USR1223,9650.69,2024-01-01 15:59:42.000000,delhi,delhi,fuel,DEV-D8DEE2B3,web,upi,114064.74,success,167.206.247.232,,False,False,True,False
TXN-1E154F96099B,USR1223,3708.31,2024-01-01 16:00:14.159786,delhi,delhi,education,DEV??,atm,card,124089.47,success,24.69.129.49,,False,True,True,False
TXN-0A6E9FF9A48A,USR2326,629.41,2024-01-01 16:34:09.000000,mumbai,mumbai,electronics,DEV-AAB766F1,atm,unknown,317.85,success,192.50.100.26,,False,False,True,False
TXN-0B126CA01DC0,USR2696,544.7,2024-01-01 16:36:52.000000,jaipur,jaipur,food dining,DEV-3DE1D9E7,web,card,95651.82,success,43.34.150.156,,False,False,True,False
TXN-6EB3CAB27521,USR0252,6184.9,2024-01-01 16:48:35.000000,mumbai,mumbai,electronics,DEV-2CAC4F4A,atm,wallet,150862.01,failed,167.107.71.76,,False,False,True,False
TXN-7B5257CEEEAC,USR1910,8972.21,2024-01-01 17:01:30.000000,hyderabad,hyderabad,travel,DEV-F25EFD33,atm,wallet,74562.84,success,103.159.144.216,,False,False,True,False
TXN-CDAD3062930E,USR1125,5762.42,2024-01-01 17:02:31.000000,chennai,chennai,food dining,DEV-709C716F,mobile,upi,98844.18,failed,192.118.103.106,,False,False,True,False
TXN-75710013EA1D,USR1647,17639.47,2024-01-01 17:16:59.000000,delhi,delhi,education,DEV-FDD994B7,web,unknown,187187.08,success,192.19.73.41,,False,False,True,False
TXN-74B135DD7214,USR1884,4652.88,2024-01-01 17:26:09.000000,chennai,delhi,fu,D?!,mobile,upi,293.53,success,24.68.43.31,,False,True,True,False
TXN-10485D05F4CB,USR0974,7959.32,2024-01-01 17:28:51.000000,jaipur,jaipur,electronics,DEV-4482FE56,atm,card,65291.38,success,167.27.116.222,,False,False,True,False
TXN-7BF035C2C70A,USR0567,5765.92,2024-01-01 17:37:46.000000,lucknow,lucknow,utilities,DEV-4A9FEC09,mobile,netbanking,382.34,success,192.136.130.208,,False,False,True,False
TXN-7C352393728B,USR2050,1491.82,2024-01-01 18:10:19.000000,hyderabad,hyderabad,education,DEV-CF763067,atm,card,302.09,success,195.90.3.203,,False,False,True,False
TXN-EB97C2DF59A8,USR1755,3824.73,2024-01-01 18:23:07.000000,lucknow,lucknow,fuel,DEV-7ECE72B3,atm,upi,0.0,success,43.17.214.84,3824.73,False,False,True,False
TXN-39EB973FCEE2,USR1837,3051.87,2024-01-01 18:31:42.000000,mumbai,mumbai,t,DEV-8B96A086,web,wallet,64399.98,success,103.44.26.154,,False,False,True,False
TXN-C21D66EF6A9B,USR2706,2599.01,2024-01-01 18:42:08.000000,lucknow,jaipur,food dining,DEV-AA1EB472,mobile,unknown,174868.71,success,78.200.93.89,,False,False,True,False
TXN-1929FCAD098B,USR1624,9706.52,2024-01-01 18:42:32.000000,jaipur,jaipur,travel,DEV-A5621BDE,atm,upi,152419.63,success,24.226.13.236,,False,False,True,False
TXN-41194AC713C5,USR1587,8812.01,2024-01-01 18:44:53.000000,chennai,chennai,entertainment,DEV-D31ECD7E,web,card,60569.66,success,167.49.63.89,,False,False,True,False
TXN-58E8707F887E,USR2483,1810.49,2024-01-01 18:51:57.000000,jaipur,jaipur,electronics,DEV-BFA4??,mobile,upi,36042.18,success,192.238.71.195,,False,True,True,False
TXN-FC8C893B7469,USR1873,49444.03,2024-01-01 19:19:50.000000,jaipur,chennai,healthcare,DEV-BC3C7D4B,mobile,card,103512.79,success,24.71.149.96,,False,False,True,False
TXN-D62160F8B303,USR2004,13605.4,2024-01-01 19:27:59.000000,lucknow,lucknow,grocery,DEV-8E6A4137,atm,netbanking,156161.92,success,192.213.165.2,,False,False,True,False
TXN-BEC93583F09B,USR2723,2648.51,2024-01-01 19:53:31.000000,lucknow,lucknow,grocery,DEV-5D4163B8,mobile,wallet,0.0,success,66.221.26.148,,False,False,True,False
TXN-9E1DA62DBD75,USR2169,3293.27,2024-01-01 19:56:02.000000,jaipur,lucknow,electronics,DEV-6B6B6328,atm,wallet,137790.75,success,112.16.60.158,,False,False,True,False
TXN-A1FBB9E61169,USR1121,1019.67,2024-01-01 20:00:11.000000,ahmedabad,pune,clothing,DEV-...,mobile,wallet,21016.94,success,195.133.125.87,,False,True,True,False
TXN-413E0F23937B,USR2612,1738.67,2024-01-01 20:01:33.000000,chennai,chennai,entertainment,DEV-226D56F4,atm,netbanking,0.0,success,192.146.243.216,,False,False,True,False
TXN-0E3C9B19FCC2,USR0010,706.07,2024-01-01 20:12:11.000000,mumbai,mumbai,cl,DEV-CF4C4BC7,web,wallet,59312.33,success,24.243.161.112,,False,False,True,False
TXN-929CCD7E008B,USR0504,4333.4,2024-01-01 20:32:03.000000,hyderabad,hyderabad,entertainment,DEV-2814FAF5,atm,wallet,114048.25,success,52.68.180.60,,False,False,True,False
TXN-76F5350FF0DF,USR0383,2784.46,2024-01-01 21:37:06.000000,pune,pune,grocery,DEV-5A3EE6BC,mobile,card,109.04,pending,43.153.75.1,,False,False,True,False
TXN-8FBC0D73D016,USR0339,795.93,2024-01-01 21:37:35.000000,kolkata,kolkata,utilities,DEV-B73DE6??,mobile,netbanking,104696.84,success,136.164.153.1,,False,True,True,False
TXN-4A61BB20A36F,USR0211,1986.65,2024-01-01 21:37:51.000000,hyderabad,hyderabad,food dining,DEV-A3F197DE,web,netbanking,145416.22,failed,167.42.156.16,,False,False,True,False
TXN-68A5205DE558,USR2432,1229.94,2024-01-01 21:41:04.000000,kolkata,kolkata,food dining,DEV-536EBE81,atm,unknown,0.0,success,43.139.14.241,,False,False,True,False
TXN-3E81B21AA19F,USR1475,1930.67,2024-01-01 21:44:17.000000,pune,pune,utilities,DEV-AC2CCA53,atm,card,137430.98,success,192.229.192.42,,False,False,True,False
TXN-19EAB02A9F3E,USR1668,1349.34,2024-01-01 21:58:58.000000,lucknow,lucknow,healthcare,DEV-DD48E741,web,upi,164285.59,success,192.160.36.189,,False,False,True,False
TXN-B229AF5561B3,USR1595,1298.76,2024-01-01 22:20:21.000000,jaipur,jaipur,education,DEV-E04684C4,mobile,netbanking,0.0,pending,192.221.46.173,,False,False,True,False
TXN-A16CD00704B9,USR0810,6543.84,2024-01-01 22:21:16.000000,jaipur,jaipur,fuel,DEV-EDB227AA,web,wallet,132947.03,success,192.40.75.166,,False,False,True,False
TXN-FF4B18421BF6,USR2611,671.79,2024-01-01 22:26:04.000000,hyderabad,hyderabad,electronics,DEV-BC2D0323,mobile,card,181.46,success,,,False,False,False,False
TXN-71D8EDCFD0AF,USR1904,3720.44,2024-01-01 22:29:42.000000,kolkata,kolkata,electronics,DEV-846F5397,mobile,netbanking,107496.16,success,999.0.0.1,,False,False,False,False
TXN-64533BA83CEF,USR2450,10821.49,2024-01-01 22:49:25.000000,mumbai,mumbai,travel,DEV-E1881977,mobile,upi,82749.31,success,45.7.187.158,,False,False,True,False
TXN-03D77FA6426C,USR0804,548.32,2024-01-01 22:50:56.000000,lucknow,lucknow,utilities,DEV-F42857B1,atm,unknown,122.76,failed,192.227.67.106,,False,False,True,False
TXN-6D3E15F12D18,USR1940,60140.08,2024-01-01 22:54:55.000000,chennai,chennai,travel,DEV-5A015336,mobile,netbanking,431.59,success,192.131.195.13,,False,False,True,True
TXN-8AAB0EA14722,USR1787,614.65,2024-01-01 23:06:37.000000,jaipur,jaipur,grocery,DEV-27F23D01,atm,netbanking,93930.7,pending,136.41.194.173,,False,False,True,False
TXN-2A9053D8E544,USR1955,13500.73,2024-01-01 23:41:23.000000,delhi,ahmedabad,electronics,DEV-AA20AF57,mobile,card,188540.44,success,192.186.83.75,,False,False,True,False
TXN-111467E05185,USR0747,593.99,2024-01-01 23:45:33.000000,chennai,chennai,food dining,DEV-5FE8F3F7,atm,card,61798.49,success,192.200.185.140,,False,False,True,False
TXN-4F838FD3EFC0,USR0517,1701.05,2024-01-01 23:49:35.000000,delhi,delhi,electronics,D?!,atm,card,375.91,failed,192.168..1,,False,True,False,False
TXN-0799DF4011C2,USR0376,3839.79,2024-01-02 00:06:22.000000,mumbai,mumbai,education,DEV-6??,mobile,upi,46911.41,success,167.77.124.12,,False,True,True,False
TXN-399999E866F6,USR2132,3322.62,2024-01-02 00:09:37.000000,delhi,delhi,entertainment,DEV-12??,atm,netbanking,52945.29,success,66.223.201.85,,False,True,True,False
TXN-08949E9432D3,USR1922,333.67,2024-01-02 00:33:15.000000,lucknow,lucknow,entertainment,DEV-A6510BF5,mobile,upi,114316.17,success,24.240.119.136,,False,False,True,False
TXN-C0BE2065607A,USR1121,3484.97,2024-01-02 00:44:49.000000,ahmedabad,chennai,entertainment,DEV-BE658F54,web,netbanking,18943.29,success,192.138.50.3,,False,False,True,False
TXN-1CD342307BBA,USR2759,1658.36,2024-01-02 00:59:09.000000,mumbai,mumbai,clothing,DEV-7794A221,web,card,0.0,success,66.30.214.214,,False,False,True,False
TXN-11EB80457BAB,USR0257,3363.71,2024-01-02 01:13:43.000000,jaipur,jaipur,healthcare,DEV-89EC4D7D,web,netbanking,1158.1,failed,,,False,False,False,False
TXN-0027588BBDDA,USR2008,12950.77,2024-01-02 01:31:22.000000,hyderabad,chennai,electronics,DEV-FB40C76E,atm,upi,64377.76,success,103.109.144.236,,False,False,True,False
TXN-2729C444A557,USR1592,387.51,2024-01-02 01:31:40.000000,jaipur,jaipur,grocery,DEV-###,atm,upi,94470.99,failed,192.174.184.80,,False,True,True,False
TXN-041121E9D076,USR1551,10009.81,2024-01-02 01:38:13.000000,pune,pune,grocery,DEV-5C8040BC,web,upi,1897.13,failed,192.92.7.148,,False,False,True,False
TXN-2E284F6184AC,USR1962,580.53,2024-01-02 01:38:36.000000,jaipur,jaipur,entertainment,DEV-6822FB5D,atm,netbanking,1137.47,success,192.209.148.105,,False,False,True,False
TXN-C19048EB985D,USR0063,372.69,2024-01-02 01:44:13.000000,hyderabad,jaipur,entertainment,DEV-12??,atm,wallet,397.82,success,103.6.137.184,,False,True,True,True
TXN-F81BC35F4A44,USR0550,667.5,2024-01-02 01:46:08.000000,jaipur,mumbai,travel,DEV-631598FB,web,card,0.0,success,24.68.63.170,,False,False,True,False
TXN-A11514426F0E,USR2129,188124.3,2024-01-02 01:56:12.000000,jaipur,jaipur,grocery,D??,web,netbanking,134575.49,success,,,False,True,False,True
TXN-7B0083D3BB93,USR1187,786.14,2024-01-02 02:00:27.000000,lucknow,lucknow,education,DEV-6EAA4762,atm,card,61352.14,success,43.108.74.236,,False,False,True,False
TXN-F5121F5582DC,USR2083,5358.09,2024-01-02 02:29:25.000000,mumbai,mumbai,food dining,DEV-??,web,card,1838.46,success,24.144.97.172,,False,True,True,False
TXN-24924DC9C6EC,USR1578,2119.64,2024-01-02 02:34:44.000000,mumbai,mumbai,food dining,DEV-048AE9F8,web,wallet,4612.2,success,136.243.70.227,,False,False,True,False
TXN-ABE04DCAD55E,USR2385,286.76,2024-01-02 02:35:55.000000,jaipur,jaipur,clothing,DEV-80DBEAF3,mobile,unknown,725.67,success,24.82.57.63,,False,False,True,False
TXN-1DF0290714BA,USR1359,10653.96,2024-01-02 02:40:00.000000,bengaluru,bengaluru,healthcare,DEV-1BC5488D,atm,upi,66432.82,success,136.28.178.90,,False,False,True,False
TXN-9732F820DEC2,USR1260,2897.18,2024-01-02 02:43:06.000000,pune,pune,food dining,DEV-7FA5F42C,mobile,unknown,178779.69,success,,,False,False,False,False
